transaction_id,timestamp,card_id,merchant_id,merchant_category,amount,city,hour,is_foreign,transaction_count_1h,amount_zscore,is_high_amount,is_night,velocity_flag,risk_score,risk_tier,is_fraud
TXN_0004156,2024-01-29 21:46:31,CARD_5647,MERCH_561,atm,241.38,San Diego,21,False,2,0.4803,0,0,0,2.4,LOW,0
TXN_0004157,2024-02-12 11:50:55,CARD_1197,MERCH_797,grocery,75.51,Austin,11,False,2,0.2843,0,0,0,1.4,LOW,0
TXN_0004158,2024-02-19 17:58:48,CARD_2228,MERCH_194,restaurant,24.27,Houston,17,False,2,-0.6412,0,0,0,0.0,LOW,0
TXN_0004159,2024-03-02 22:02:53,CARD_2457,MERCH_221,grocery,59.95,Dallas,22,False,0,-0.171,0,0,0,0.0,LOW,0
TXN_0004160,2024-02-18 13:42:30,CARD_7169,MERCH_614,restaurant,11.95,Charlotte,13,False,2,-1.2172,0,0,0,0.0,LOW,0
TXN_0004161,2024-01-06 07:29:21,CARD_2840,MERCH_140,gas_station,54.88,Los Angeles,7,False,1,0.4447,0,0,0,2.2,LOW,0
TXN_0004162,2024-02-18 22:27:27,CARD_5453,MERCH_675,atm,271.35,Jacksonville,22,False,0,0.73,0,0,0,3.6,LOW,0
TXN_0004163,2024-02-01 08:58:43,CARD_2713,MERCH_121,restaurant,59.78,Austin,8,False,0,1.0189,0,0,0,5.1,LOW,0
TXN_0004164,2024-02-07 01:53:35,CARD_2646,MERCH_150,online_retail,183.32,San Antonio,1,False,1,0.6706,0,1,0,8.4,LOW,0
TXN_0004165,2024-02-03 08:49:38,CARD_4139,MERCH_133,gas_station,42.44,Columbus,8,False,2,-0.183,0,0,0,0.0,LOW,0
TXN_0004166,2024-02-01 18:03:07,CARD_9761,MERCH_188,grocery,119.32,Austin,18,False,0,1.5661,0,0,0,7.8,LOW,0
TXN_0004167,2024-01-22 06:14:39,CARD_7849,MERCH_946,restaurant,57.63,San Diego,6,False,1,0.9184,0,0,0,4.6,LOW,0
TXN_0004168,2024-01-30 17:33:56,CARD_8236,MERCH_121,restaurant,68.55,Phoenix,17,False,1,1.4289,0,0,0,7.1,LOW,0
TXN_0004169,2024-03-05 02:40:14,CARD_1240,MERCH_140,restaurant,69.93,Austin,2,False,1,1.4934,0,1,0,12.5,LOW,0
TXN_0004170,2024-01-21 05:25:07,CARD_1126,MERCH_931,pharmacy,38.23,Los Angeles,5,False,2,-0.2054,0,0,0,0.0,LOW,0
TXN_0004171,2024-03-09 07:21:25,CARD_6400,MERCH_112,online_retail,156.85,Houston,7,False,0,0.3557,0,0,0,1.8,LOW,0
TXN_0004172,2024-02-09 11:15:43,CARD_1197,MERCH_516,pharmacy,65.24,San Antonio,11,False,2,0.7357,0,0,0,3.7,LOW,0
TXN_0004173,2024-02-24 22:44:29,CARD_8140,MERCH_153,gas_station,22.02,Houston,22,False,0,-1.2133,0,0,0,0.0,LOW,0
TXN_0004174,2024-01-11 14:19:50,CARD_8006,MERCH_323,electronics,64.45,Dallas,14,False,1,-1.2702,0,0,0,0.0,LOW,0
TXN_0004176,2024-03-22 03:23:55,CARD_7998,MERCH_115,online_retail,109.73,Philadelphia,3,False,1,-0.2049,0,1,0,5.0,LOW,1
TXN_0004177,2024-03-15 18:58:21,CARD_8046,MERCH_278,pharmacy,32.0,San Antonio,18,False,1,-0.4225,0,0,0,0.0,LOW,0
TXN_0004178,2024-01-07 06:31:01,CARD_6590,MERCH_513,online_retail,0.01,San Antonio,6,False,0,-1.5101,0,0,0,0.0,LOW,0
TXN_0004179,2024-03-22 07:26:43,CARD_5355,MERCH_899,atm,197.92,Austin,7,False,0,0.1183,0,0,0,0.6,LOW,0
TXN_0004180,2024-03-16 08:49:27,CARD_7849,MERCH_114,electronics,353.23,Austin,8,False,3,-0.1797,0,0,0,0.0,LOW,0
TXN_0004181,2024-01-13 08:04:01,CARD_2871,MERCH_448,grocery,106.38,Houston,8,False,2,1.1875,0,0,0,5.9,LOW,0
TXN_0004182,2024-01-22 17:05:47,CARD_9295,MERCH_176,online_retail,311.23,Columbus,17,False,3,2.1922,0,0,0,11.0,LOW,0
TXN_0004183,2024-01-16 23:39:12,CARD_2403,MERCH_658,restaurant,48.04,San Jose,23,False,2,0.47,0,0,0,2.3,LOW,0
TXN_0004184,2024-03-17 18:57:12,CARD_7373,MERCH_776,atm,96.4,Columbus,18,False,1,-0.7274,0,0,0,0.0,LOW,0
TXN_0004185,2024-03-17 20:01:22,CARD_9497,MERCH_112,travel,811.62,Columbus,20,False,1,0.6924,1,0,0,23.5,MEDIUM,0
TXN_0004186,2024-03-05 19:46:29,CARD_7464,MERCH_440,grocery,65.33,Dallas,19,False,0,-0.0135,0,0,0,0.0,LOW,0
TXN_0004187,2024-01-23 12:23:36,CARD_8024,MERCH_573,grocery,56.6,Austin,12,False,0,-0.269,0,0,0,0.0,LOW,0
TXN_0004188,2024-03-23 21:18:22,CARD_5694,MERCH_294,grocery,34.84,San Jose,21,False,1,-0.9056,0,0,0,0.0,LOW,0
TXN_0004189,2024-03-17 06:23:23,CARD_7194,MERCH_856,restaurant,27.79,San Jose,6,False,2,-0.4767,0,0,0,0.0,LOW,0
TXN_0004190,2024-03-19 07:42:11,CARD_1552,MERCH_100,grocery,58.78,San Diego,7,False,6,-0.2052,0,0,1,35.0,MEDIUM,0
TXN_0004191,2024-02-02 09:29:10,CARD_4380,MERCH_299,electronics,605.15,Houston,9,False,3,0.7716,1,0,0,23.9,MEDIUM,0
TXN_0004192,2024-03-04 02:20:56,CARD_2840,MERCH_561,online_retail,168.55,Philadelphia,2,False,1,0.4949,0,1,0,7.5,LOW,0
TXN_0004193,2024-03-01 18:49:01,CARD_8029,MERCH_293,travel,1306.74,Austin,18,False,1,1.9916,1,0,0,30.0,MEDIUM,0
TXN_0004194,2024-01-14 15:37:34,CARD_4735,MERCH_112,gas_station,58.49,Jacksonville,15,False,0,0.6268,0,0,0,3.1,LOW,0
TXN_0004195,2024-02-22 10:44:15,CARD_7223,MERCH_675,restaurant,47.33,San Diego,10,False,2,0.4368,0,0,0,2.2,LOW,0
TXN_0004196,2024-02-19 09:56:16,CARD_8155,MERCH_873,grocery,54.28,Los Angeles,9,False,0,-0.3368,0,0,0,0.0,LOW,0
TXN_0004197,2024-02-22 14:50:26,CARD_8405,MERCH_349,atm,55.5,Chicago,14,False,0,-1.0681,0,0,0,0.0,LOW,0
TXN_0004198,2024-01-31 14:01:42,CARD_2871,MERCH_722,grocery,45.05,Columbus,14,False,3,-0.6069,0,0,0,0.0,LOW,0
TXN_0004199,2024-03-01 05:32:45,CARD_7506,MERCH_115,grocery,40.51,Los Angeles,5,False,1,-0.7397,0,0,0,0.0,LOW,0
TXN_0004200,2024-03-20 17:16:31,CARD_5647,MERCH_573,grocery,0.01,Phoenix,17,False,1,-1.9247,0,0,0,0.0,LOW,0
TXN_0004201,2024-02-24 10:00:14,CARD_4924,MERCH_304,travel,116.37,New York,10,False,2,-1.1319,0,0,0,0.0,LOW,0
TXN_0004202,2024-03-19 12:00:48,CARD_8140,MERCH_150,grocery,121.08,Houston,12,True,2,1.6176,0,0,0,33.1,MEDIUM,0
TXN_0004203,2024-03-10 10:41:58,CARD_8112,MERCH_244,online_retail,155.02,Fort Worth,10,False,0,0.3339,0,0,0,1.7,LOW,0
TXN_0004204,2024-01-29 06:19:15,CARD_8316,MERCH_954,electronics,274.57,Phoenix,6,False,0,-0.4767,0,0,0,0.0,LOW,0
TXN_0004205,2024-03-07 05:38:44,CARD_4671,MERCH_347,electronics,491.57,Fort Worth,5,False,0,0.3427,0,0,0,1.7,LOW,0
TXN_0004206,2024-03-01 10:52:15,CARD_2646,MERCH_294,grocery,0.01,Fort Worth,10,False,1,-1.9247,0,0,0,0.0,LOW,0
TXN_0004207,2024-03-25 22:29:42,CARD_6755,MERCH_278,grocery,74.87,Austin,22,False,1,0.2656,0,0,0,1.3,LOW,0
TXN_0004208,2024-01-31 10:41:42,CARD_2937,MERCH_708,restaurant,66.1,Phoenix,10,False,1,1.3143,0,0,0,6.6,LOW,0
TXN_0004209,2024-01-15 17:42:45,CARD_8236,MERCH_298,grocery,60.76,Charlotte,17,False,2,-0.1473,0,0,0,0.0,LOW,0
TXN_0004210,2024-03-02 00:53:29,CARD_5775,MERCH_947,online_retail,0.01,San Jose,0,False,1,-1.5101,0,1,0,5.0,LOW,0
TXN_0004211,2024-02-26 21:38:24,CARD_2009,MERCH_482,gas_station,36.72,Jacksonville,21,True,1,-0.4716,0,0,0,25.0,MEDIUM,0
TXN_0004212,2024-02-25 05:57:41,CARD_6317,MERCH_133,restaurant,66.14,Philadelphia,5,False,6,1.3162,0,0,1,41.6,MEDIUM,0
TXN_0004213,2024-03-07 14:03:43,CARD_7169,MERCH_221,grocery,74.05,San Jose,14,False,1,0.2416,0,0,0,1.2,LOW,0
TXN_0004214,2024-02-15 23:38:51,CARD_1640,MERCH_573,online_retail,0.01,San Jose,23,False,0,-1.5101,0,0,0,0.0,LOW,0
TXN_0004215,2024-01-03 17:10:42,CARD_6123,MERCH_573,grocery,147.87,Dallas,17,False,0,2.4014,0,0,0,12.0,LOW,0
TXN_0004216,2024-03-20 01:21:25,CARD_6134,MERCH_882,online_retail,0.89,Dallas,1,True,2,-1.4997,0,1,0,30.0,MEDIUM,0
TXN_0004217,2024-01-25 23:06:15,CARD_8881,MERCH_244,grocery,56.5,Austin,23,False,3,-0.2719,0,0,0,0.0,LOW,0
TXN_0004218,2024-01-23 03:28:06,CARD_6193,MERCH_516,pharmacy,10.88,Charlotte,3,False,0,-1.1584,0,1,0,5.0,LOW,0
TXN_0004219,2024-03-14 06:23:00,CARD_9486,MERCH_709,online_retail,21.58,Columbus,6,False,0,-1.2535,0,0,0,0.0,LOW,0
TXN_0004220,2024-03-12 18:31:40,CARD_2009,MERCH_179,grocery,49.17,Phoenix,18,False,1,-0.4864,0,0,0,0.0,LOW,0
TXN_0004221,2024-02-15 11:43:14,CARD_7319,MERCH_513,grocery,87.27,Columbus,11,False,3,0.6284,0,0,0,3.1,LOW,0
TXN_0004222,2024-03-03 01:20:12,CARD_2124,MERCH_873,gas_station,70.81,Philadelphia,1,False,1,1.2484,0,1,0,11.2,LOW,0
TXN_0004223,2024-01-08 06:21:53,CARD_8155,MERCH_882,grocery,51.48,Houston,6,False,1,-0.4188,0,0,0,0.0,LOW,0
TXN_0004224,2024-01-26 07:32:18,CARD_8842,MERCH_440,grocery,29.64,Chicago,7,False,3,-1.0578,0,0,0,0.0,LOW,0
TXN_0004225,2024-01-22 20:38:52,CARD_1273,MERCH_114,atm,237.44,Austin,20,False,0,0.4475,0,0,0,2.2,LOW,0
TXN_0004226,2024-02-07 22:50:28,CARD_7981,MERCH_440,online_retail,168.26,San Antonio,22,False,0,0.4914,0,0,0,2.5,LOW,0
TXN_0004228,2024-01-07 05:04:14,CARD_3697,MERCH_708,online_retail,146.2,Fort Worth,5,False,7,0.229,0,0,1,36.1,MEDIUM,0
TXN_0004229,2024-03-02 23:22:21,CARD_1197,MERCH_244,gas_station,42.75,Dallas,23,False,1,-0.1674,0,0,0,0.0,LOW,0
TXN_0004231,2024-02-04 03:20:10,CARD_7119,MERCH_814,grocery,58.64,Los Angeles,3,False,2,-0.2093,0,1,0,5.0,LOW,0
TXN_0004232,2024-03-20 21:50:39,CARD_1640,MERCH_776,electronics,679.67,Charlotte,21,False,0,1.053,1,0,0,25.3,MEDIUM,0
TXN_0004233,2024-02-02 11:17:19,CARD_9575,MERCH_899,electronics,1003.97,Phoenix,11,False,0,2.2776,1,0,0,31.4,MEDIUM,0
TXN_0004234,2024-01-11 14:29:16,CARD_7309,MERCH_176,grocery,71.29,New York,14,False,1,0.1608,0,0,0,0.8,LOW,0
TXN_0004235,2024-03-17 07:48:24,CARD_4671,MERCH_910,grocery,64.77,Philadelphia,7,False,1,-0.0299,0,0,0,0.0,LOW,0
TXN_0004236,2024-01-12 21:07:00,CARD_4997,MERCH_289,restaurant,43.63,Fort Worth,21,False,1,0.2639,0,0,0,1.3,LOW,0
TXN_0004237,2024-01-07 10:03:59,CARD_8838,MERCH_176,atm,101.05,Los Angeles,10,False,3,-0.6887,0,0,0,0.0,LOW,0
TXN_0004238,2024-02-12 17:03:51,CARD_7368,MERCH_658,restaurant,54.83,Austin,17,False,0,0.7875,0,0,0,3.9,LOW,0
TXN_0004239,2024-02-22 02:49:55,CARD_7884,MERCH_289,online_retail,161.91,San Antonio,2,False,1,0.4159,0,1,0,7.1,LOW,0
TXN_0004240,2024-01-26 07:27:25,CARD_6317,MERCH_214,electronics,262.27,Columbus,7,False,1,-0.5232,0,0,0,0.0,LOW,0
TXN_0004241,2024-03-16 12:33:40,CARD_1695,MERCH_482,travel,918.87,San Antonio,12,False,3,0.9738,1,0,0,24.9,MEDIUM,0
TXN_0004242,2024-01-25 22:09:59,CARD_6755,MERCH_304,restaurant,38.42,San Diego,22,False,2,0.0203,0,0,0,0.1,LOW,0
TXN_0004243,2024-03-27 17:26:03,CARD_2713,MERCH_140,restaurant,16.66,San Antonio,17,False,2,-0.997,0,0,0,0.0,LOW,0
TXN_0004244,2024-02-27 11:31:38,CARD_7373,MERCH_221,electronics,478.45,Austin,11,False,2,0.2931,0,0,0,1.5,LOW,0
TXN_0004245,2024-01-17 14:38:09,CARD_8024,MERCH_882,gas_station,49.74,Los Angeles,14,False,1,0.1853,0,0,0,0.9,LOW,0
TXN_0004246,2024-02-06 22:09:13,CARD_2606,MERCH_304,travel,943.38,New York,22,False,2,1.0381,1,0,0,25.2,MEDIUM,0
TXN_0004248,2024-03-17 00:26:19,CARD_9552,MERCH_689,grocery,61.18,Philadelphia,0,True,1,-0.135,0,1,0,30.0,MEDIUM,0
TXN_0004249,2024-02-28 07:30:21,CARD_7373,MERCH_753,travel,341.72,Chicago,7,False,0,-0.5406,0,0,0,0.0,LOW,0
TXN_0004250,2024-02-08 14:26:13,CARD_7255,MERCH_133,gas_station,45.03,Jacksonville,14,False,2,-0.0523,0,0,0,0.0,LOW,0
TXN_0004251,2024-03-02 02:44:52,CARD_4162,MERCH_889,grocery,77.72,Jacksonville,2,False,2,0.349,0,1,0,6.7,LOW,0
TXN_0004252,2024-02-25 08:59:42,CARD_7223,MERCH_133,grocery,81.93,Los Angeles,8,False,0,0.4721,0,0,0,2.4,LOW,0
TXN_0004253,2024-02-23 23:40:00,CARD_8337,MERCH_573,restaurant,44.63,Chicago,23,False,1,0.3106,0,0,0,1.6,LOW,0
TXN_0004254,2024-02-05 19:26:43,CARD_6542,MERCH_188,travel,501.88,Jacksonville,19,False,8,-0.1203,0,0,1,35.0,MEDIUM,0
TXN_0004255,2024-02-01 15:16:53,CARD_4028,MERCH_686,grocery,99.89,San Diego,15,False,0,0.9976,0,0,0,5.0,LOW,0
TXN_0004256,2024-01-24 01:00:38,CARD_6239,MERCH_121,grocery,41.4,Phoenix,1,False,1,-0.7137,0,1,0,5.0,LOW,0
TXN_0004257,2024-03-11 18:56:25,CARD_2398,MERCH_349,restaurant,92.55,San Diego,18,False,2,2.5509,0,0,0,12.8,LOW,0
TXN_0004258,2024-02-12 10:04:38,CARD_6590,MERCH_814,pharmacy,64.89,Philadelphia,10,False,4,0.7235,0,0,1,38.6,MEDIUM,0
TXN_0004259,2024-02-12 04:44:00,CARD_1828,MERCH_910,gas_station,22.45,Los Angeles,4,False,0,-1.1916,0,1,0,5.0,LOW,0
TXN_0004260,2024-03-05 20:14:15,CARD_5246,MERCH_779,pharmacy,47.56,San Jose,20,False,1,0.1197,0,0,0,0.6,LOW,0
TXN_0004261,2024-02-17 18:58:10,CARD_2009,MERCH_323,atm,272.72,Austin,18,False,2,0.7414,0,0,0,3.7,LOW,0
TXN_0004262,2024-03-26 18:04:03,CARD_6207,MERCH_440,gas_station,38.01,Los Angeles,18,False,0,-0.4065,0,0,0,0.0,LOW,0
TXN_0004263,2024-01-22 15:50:40,CARD_6878,MERCH_440,travel,0.01,Houston,15,False,1,-1.4372,0,0,0,0.0,LOW,0
TXN_0004264,2024-01-04 19:04:49,CARD_3697,MERCH_293,online_retail,21.29,San Jose,19,False,1,-1.257,0,0,0,0.0,LOW,0
TXN_0004265,2024-02-07 22:01:21,CARD_5453,MERCH_323,restaurant,49.93,Jacksonville,22,False,1,0.5584,0,0,0,2.8,LOW,0
TXN_0004266,2024-02-17 20:44:46,CARD_7584,MERCH_770,restaurant,0.01,Columbus,20,False,0,-1.7754,0,0,0,0.0,LOW,0
TXN_0004267,2024-03-14 21:49:51,CARD_2937,MERCH_931,travel,0.01,San Jose,21,False,1,-1.4372,0,0,0,0.0,LOW,0
TXN_0004268,2024-02-27 05:41:11,CARD_8480,MERCH_722,travel,765.47,Los Angeles,5,False,4,0.5713,1,0,1,57.9,HIGH,0
TXN_0004269,2024-03-25 12:49:01,CARD_2002,MERCH_903,electronics,317.69,Philadelphia,12,False,2,-0.3139,0,0,0,0.0,LOW,0
TXN_0004270,2024-01-08 17:09:22,CARD_1828,MERCH_946,pharmacy,21.13,Houston,17,False,2,-0.8013,0,0,0,0.0,LOW,0
TXN_0004271,2024-02-18 08:41:28,CARD_8842,MERCH_889,restaurant,27.12,Charlotte,8,False,3,-0.508,0,0,0,0.0,LOW,0
TXN_0004272,2024-03-15 15:00:33,CARD_2403,MERCH_903,travel,0.01,New York,15,False,2,-1.4372,0,0,0,0.0,LOW,0
TXN_0004273,2024-02-15 04:39:48,CARD_5137,MERCH_140,atm,238.13,Philadelphia,4,False,1,0.4532,0,1,0,7.3,LOW,0
TXN_0004274,2024-01-25 20:03:22,CARD_8417,MERCH_323,grocery,36.77,San Diego,20,False,0,-0.8492,0,0,0,0.0,LOW,0
TXN_0004275,2024-03-10 04:03:32,CARD_4380,MERCH_656,grocery,46.25,Phoenix,4,False,0,-0.5718,0,1,0,5.0,LOW,0
TXN_0004276,2024-03-19 17:48:35,CARD_8236,MERCH_100,restaurant,45.63,Austin,17,False,0,0.3574,0,0,0,1.8,LOW,0
TXN_0004277,2024-01-24 07:39:25,CARD_6552,MERCH_194,travel,432.22,Los Angeles,7,False,1,-0.3031,0,0,0,0.0,LOW,0
TXN_0004278,2024-02-19 17:37:51,CARD_6552,MERCH_797,gas_station,30.91,Columbus,17,False,2,-0.7648,0,0,0,0.0,LOW,0
TXN_0004279,2024-03-13 10:13:16,CARD_8140,MERCH_513,online_retail,0.01,San Antonio,10,False,1,-1.5101,0,0,0,0.0,LOW,0
TXN_0004280,2024-01-14 16:29:25,CARD_8771,MERCH_709,grocery,77.86,Philadelphia,16,False,1,0.3531,0,0,0,1.8,LOW,0
TXN_0004281,2024-01-01 23:45:35,CARD_2840,MERCH_244,gas_station,46.58,Columbus,23,False,3,0.0259,0,0,0,0.1,LOW,0
TXN_0004282,2024-03-07 12:43:01,CARD_4000,MERCH_299,online_retail,70.85,Chicago,12,False,1,-0.6674,0,0,0,0.0,LOW,0
TXN_0004283,2024-03-08 16:42:52,CARD_1724,MERCH_910,grocery,28.69,San Diego,16,False,0,-1.0856,0,0,0,0.0,LOW,0
TXN_0004284,2024-01-15 03:36:48,CARD_7532,MERCH_797,atm,181.53,New York,3,False,0,-0.0183,0,1,0,5.0,LOW,0
TXN_0004285,2024-02-23 17:28:02,CARD_4162,MERCH_153,grocery,81.82,San Diego,17,False,2,0.4689,0,0,0,2.3,LOW,0
TXN_0004286,2024-03-05 20:01:02,CARD_6755,MERCH_179,atm,191.73,Phoenix,20,False,2,0.0667,0,0,0,0.3,LOW,0
TXN_0004287,2024-03-27 15:49:48,CARD_6683,MERCH_903,grocery,122.33,Jacksonville,15,False,0,1.6542,0,0,0,8.3,LOW,0
TXN_0004288,2024-03-13 17:42:29,CARD_6472,MERCH_964,pharmacy,63.14,San Diego,17,False,1,0.6625,0,0,0,3.3,LOW,0
TXN_0004289,2024-01-20 18:56:57,CARD_4000,MERCH_814,online_retail,109.81,San Jose,18,False,1,-0.2039,0,0,0,0.0,LOW,0
TXN_0004290,2024-02-21 19:08:34,CARD_2009,MERCH_140,grocery,90.84,Columbus,19,False,0,0.7328,0,0,0,3.7,LOW,0
TXN_0004291,2024-03-06 23:42:03,CARD_6207,MERCH_930,grocery,66.7,Charlotte,23,False,0,0.0265,0,0,0,0.1,LOW,0
TXN_0004292,2024-01-25 09:33:34,CARD_1031,MERCH_323,grocery,66.58,Houston,9,False,1,0.023,0,0,0,0.1,LOW,0
TXN_0004293,2024-01-15 15:41:07,CARD_2713,MERCH_669,online_retail,243.15,San Diego,15,False,1,1.3823,0,0,0,6.9,LOW,0
TXN_0004294,2024-02-09 08:38:58,CARD_1795,MERCH_873,travel,162.82,Jacksonville,8,False,0,-1.01,0,0,0,0.0,LOW,0
TXN_0004295,2024-03-05 18:08:51,CARD_3697,MERCH_298,restaurant,38.51,Los Angeles,18,False,2,0.0245,0,0,0,0.1,LOW,0
TXN_0004296,2024-02-17 12:31:27,CARD_4881,MERCH_935,restaurant,64.17,San Diego,12,False,4,1.2241,0,0,1,41.1,MEDIUM,0
TXN_0004297,2024-02-24 09:35:19,CARD_3021,MERCH_244,online_retail,149.35,Dallas,9,False,0,0.2664,0,0,0,1.3,LOW,0
TXN_0004298,2024-02-29 22:05:13,CARD_5444,MERCH_194,restaurant,29.88,Columbus,22,False,1,-0.3789,0,0,0,0.0,LOW,0
TXN_0004299,2024-03-26 23:58:21,CARD_4380,MERCH_669,online_retail,0.01,Los Angeles,23,False,2,-1.5101,0,0,0,0.0,LOW,0
TXN_0004300,2024-02-27 01:16:44,CARD_9486,MERCH_482,restaurant,0.01,Fort Worth,1,False,3,-1.7754,0,1,0,5.0,LOW,0
TXN_0004301,2024-01-13 03:28:23,CARD_6683,MERCH_188,electronics,961.33,Houston,3,False,2,2.1166,1,1,0,35.6,MEDIUM,0
TXN_0004302,2024-02-06 00:54:59,CARD_6661,MERCH_179,pharmacy,51.26,Fort Worth,0,False,2,0.2486,0,1,0,6.2,LOW,0
TXN_0004303,2024-01-16 06:56:08,CARD_4746,MERCH_299,gas_station,33.32,San Jose,6,False,2,-0.6432,0,0,0,0.0,LOW,0
TXN_0004304,2024-03-09 05:38:21,CARD_1031,MERCH_889,grocery,77.23,San Antonio,5,False,1,0.3346,0,0,0,1.7,LOW,0
TXN_0004305,2024-03-30 17:56:08,CARD_1448,MERCH_725,grocery,31.83,Chicago,17,False,2,-0.9937,0,0,0,0.0,LOW,0
TXN_0004306,2024-03-10 10:15:33,CARD_4735,MERCH_753,online_retail,88.54,Philadelphia,10,False,0,-0.457,0,0,0,0.0,LOW,0
TXN_0004307,2024-01-23 03:12:51,CARD_4746,MERCH_349,gas_station,26.18,Jacksonville,3,False,2,-1.0034,0,1,0,5.0,LOW,0
TXN_0004308,2024-03-03 16:04:31,CARD_9552,MERCH_910,atm,10.41,Houston,16,False,3,-1.4437,0,0,0,0.0,LOW,0
TXN_0004309,2024-01-02 21:37:27,CARD_2052,MERCH_304,online_retail,0.01,Austin,21,False,0,-1.5101,0,0,0,0.0,LOW,0
TXN_0004310,2024-01-25 11:51:14,CARD_7981,MERCH_713,restaurant,2.85,Houston,11,False,0,-1.6426,0,0,0,0.0,LOW,0
TXN_0004311,2024-01-28 07:09:36,CARD_8463,MERCH_482,travel,968.94,Los Angeles,7,False,2,1.1052,1,0,0,25.5,MEDIUM,0
TXN_0004312,2024-02-12 05:53:45,CARD_5047,MERCH_721,gas_station,25.26,San Jose,5,False,2,-1.0499,0,0,0,0.0,LOW,0
TXN_0004313,2024-01-29 20:13:08,CARD_1724,MERCH_176,travel,764.65,Fort Worth,20,False,2,0.5692,1,0,0,22.8,MEDIUM,0
TXN_0004314,2024-02-08 22:45:18,CARD_6207,MERCH_323,grocery,98.48,Charlotte,22,False,2,0.9564,0,0,0,4.8,LOW,0
TXN_0004315,2024-01-01 21:24:42,CARD_9447,MERCH_873,online_retail,121.58,San Diego,21,False,2,-0.0639,0,0,0,0.0,LOW,0
TXN_0004316,2024-03-14 12:16:16,CARD_6134,MERCH_289,atm,144.17,San Jose,12,False,0,-0.3295,0,0,0,0.0,LOW,0
TXN_0004317,2024-02-05 14:17:05,CARD_4783,MERCH_964,electronics,417.25,Austin,14,False,1,0.062,0,0,0,0.3,LOW,0
TXN_0004318,2024-03-13 17:40:07,CARD_6542,MERCH_709,travel,365.02,San Antonio,17,False,1,-0.4795,0,0,0,0.0,LOW,0
TXN_0004319,2024-01-06 04:53:30,CARD_8112,MERCH_140,restaurant,64.49,New York,4,False,2,1.2391,0,1,0,11.2,LOW,0
TXN_0004320,2024-03-18 22:44:05,CARD_8387,MERCH_188,travel,1328.14,Houston,22,False,0,2.0477,1,0,0,30.2,MEDIUM,0
TXN_0004321,2024-02-26 09:00:30,CARD_5355,MERCH_882,online_retail,257.73,Philadelphia,9,False,2,1.5558,0,0,0,7.8,LOW,0
TXN_0004322,2024-01-21 19:20:22,CARD_1787,MERCH_713,online_retail,0.01,San Jose,19,False,1,-1.5101,0,0,0,0.0,LOW,1
TXN_0004323,2024-03-08 17:43:31,CARD_4028,MERCH_873,grocery,49.7,Phoenix,17,False,0,-0.4708,0,0,0,0.0,LOW,0
TXN_0004324,2024-03-08 08:39:42,CARD_8407,MERCH_957,grocery,65.15,Houston,8,False,2,-0.0188,0,0,0,0.0,LOW,0
TXN_0004325,2024-03-06 09:04:56,CARD_2937,MERCH_121,online_retail,163.99,Columbus,9,False,1,0.4406,0,0,0,2.2,LOW,0
TXN_0004326,2024-03-19 08:03:44,CARD_3857,MERCH_448,grocery,4.54,Los Angeles,8,False,1,-1.7921,0,0,0,0.0,LOW,0
TXN_0004327,2024-03-26 20:31:13,CARD_5444,MERCH_140,electronics,0.01,Jacksonville,20,False,4,-1.5135,0,0,1,35.0,MEDIUM,0
TXN_0004328,2024-01-15 23:37:12,CARD_7319,MERCH_776,travel,1088.85,Los Angeles,23,False,1,1.4199,1,0,0,27.1,MEDIUM,0
TXN_0004329,2024-01-26 09:48:33,CARD_9415,MERCH_814,atm,112.91,Phoenix,9,False,1,-0.5899,0,0,0,0.0,LOW,0
TXN_0004330,2024-01-04 14:15:50,CARD_4235,MERCH_293,grocery,12.94,Fort Worth,14,False,1,-1.5464,0,0,0,0.0,LOW,0
TXN_0004331,2024-01-06 23:53:50,CARD_7255,MERCH_477,atm,47.56,Fort Worth,23,False,1,-1.1343,0,0,0,0.0,LOW,0
TXN_0004332,2024-01-10 11:53:54,CARD_4028,MERCH_133,grocery,78.67,Philadelphia,11,False,1,0.3768,0,0,0,1.9,LOW,0
TXN_0004333,2024-03-03 06:41:56,CARD_8302,MERCH_899,restaurant,19.9,New York,6,False,4,-0.8455,0,0,1,35.0,MEDIUM,0
TXN_0004334,2024-02-24 13:23:49,CARD_9575,MERCH_440,travel,641.48,Charlotte,13,False,1,0.246,1,0,0,21.2,MEDIUM,0
TXN_0004335,2024-01-04 03:07:46,CARD_7981,MERCH_516,grocery,30.74,Columbus,3,False,2,-1.0256,0,1,0,5.0,LOW,0
TXN_0004336,2024-02-07 22:45:33,CARD_5137,MERCH_947,grocery,3.95,San Diego,22,False,2,-1.8094,0,0,0,0.0,LOW,0
TXN_0004337,2024-01-10 22:38:29,CARD_7931,MERCH_899,grocery,114.85,New York,22,False,1,1.4353,0,0,0,7.2,LOW,0
TXN_0004338,2024-01-18 13:18:39,CARD_9126,MERCH_140,restaurant,46.76,Austin,13,False,1,0.4102,0,0,0,2.1,LOW,0
TXN_0004339,2024-01-06 00:01:31,CARD_1498,MERCH_931,travel,399.82,Jacksonville,0,False,11,-0.3881,0,1,1,40.0,MEDIUM,1
TXN_0004340,2024-02-17 13:08:08,CARD_7708,MERCH_899,grocery,46.75,Fort Worth,13,False,2,-0.5572,0,0,0,0.0,LOW,0
